m,a,b,k,primitive_m,physical_flips,rule,off_code,outer_conflicts,witness_input,witness_other,witness_output
6,55,24,1,6,5,-1,8,0,0,-1,59
6,55,24,2,6,5,-1,32,0,0,-1,61
6,55,24,3,6,5,-1,128,0,0,-1,62
6,55,25,1,6,4,-1,8,0,0,-1,59
6,55,25,2,6,4,-1,32,0,0,-1,61
6,55,25,3,6,4,-1,128,0,0,-1,62
6,55,26,1,6,4,-1,8,0,0,-1,59
6,55,26,2,6,4,-1,32,0,0,-1,61
6,55,26,3,6,4,-1,115,0,0,-1,62
6,55,27,1,6,3,-1,8,0,0,-1,59
6,55,27,2,6,3,-1,31,0,0,-1,61
6,55,27,3,6,3,-1,118,0,0,-1,62
6,55,28,1,6,4,-1,8,0,0,-1,59
6,55,28,2,6,4,-1,27,0,0,-1,61
6,55,28,3,6,4,-1,128,0,0,-1,62
6,55,29,1,6,3,-1,8,0,0,-1,59
6,55,29,2,6,3,-1,32,0,0,-1,61
6,55,29,3,6,3,-1,128,0,0,-1,62
6,55,30,1,6,3,-1,8,0,0,-1,59
6,55,30,2,6,3,-1,27,0,0,-1,61
6,55,30,3,6,3,-1,128,0,0,-1,62
6,55,31,1,6,2,-1,8,0,0,-1,59
6,55,31,2,6,2,-1,16,0,0,-1,61
6,55,31,3,6,2,-1,128,0,0,-1,62
6,55,32,1,6,4,-1,8,0,0,-1,59
6,55,32,2,6,4,-1,32,0,0,-1,61
6,55,32,3,6,4,-1,124,0,0,-1,62
6,55,33,1,6,3,-1,8,0,0,-1,59
6,55,33,2,6,3,-1,31,0,0,-1,61
6,55,33,3,6,3,-1,128,0,0,-1,62
6,55,34,1,6,3,-1,8,0,0,-1,59
6,55,34,2,6,3,-1,31,0,0,-1,61
6,55,34,3,6,3,-1,127,0,0,-1,62
6,55,35,1,6,2,-1,8,0,0,-1,59
6,55,35,2,6,2,-1,30,0,0,-1,61
6,55,35,3,6,2,-1,122,0,0,-1,62
6,55,36,1,6,3,-1,8,0,0,-1,59
6,55,36,2,6,3,-1,30,0,0,-1,61
6,55,36,3,6,3,-1,124,0,0,-1,62
6,55,37,1,6,2,-1,8,0,0,-1,59
6,55,37,2,6,2,-1,32,0,0,-1,61
6,55,37,3,6,2,-1,128,0,0,-1,62
6,55,38,1,6,2,-1,8,0,0,-1,59
6,55,38,2,6,2,-1,32,0,0,-1,61
6,55,38,3,6,2,-1,128,0,0,-1,62
6,55,39,1,6,1,-1,8,0,0,-1,59
6,55,39,2,6,1,-1,32,0,0,-1,61
6,55,39,3,6,1,-1,128,0,0,-1,62
6,55,40,1,6,5,-1,8,0,0,-1,59
6,55,40,2,6,5,-1,29,0,0,-1,61
6,55,40,3,6,5,-1,125,0,0,-1,62
6,55,41,1,6,4,-1,8,0,0,-1,59
6,55,41,2,6,4,-1,29,0,0,-1,61
6,55,41,3,6,4,-1,128,0,0,-1,62
6,55,42,1,6,4,-1,7,0,0,-1,59
6,55,42,2,6,4,-1,20,0,0,-1,61
6,55,42,3,6,4,-1,124,0,0,-1,62
6,55,43,1,6,3,-1,7,0,0,-1,59
6,55,43,2,6,3,-1,31,0,0,-1,61
6,55,43,3,6,3,-1,128,0,0,-1,62
6,55,44,1,6,4,-1,8,0,0,-1,59
6,55,44,2,6,4,-1,31,0,0,-1,61
6,55,44,3,6,4,-1,122,0,0,-1,62
6,55,45,1,6,3,-1,8,0,0,-1,59
6,55,45,2,6,3,-1,32,0,0,-1,61
6,55,45,3,6,3,-1,112,0,0,-1,62
6,55,46,1,6,3,-1,8,0,0,-1,59
6,55,46,2,6,3,-1,32,0,0,-1,61
6,55,46,3,6,3,-1,109,0,0,-1,62
6,55,47,1,6,2,-1,6,0,0,-1,59
6,55,47,2,6,2,-1,30,0,0,-1,61
6,55,47,3,6,2,-1,128,0,0,-1,62
6,55,48,1,6,3,-1,8,0,0,-1,59
6,55,48,2,6,3,-1,32,0,0,-1,61
6,55,48,3,6,3,-1,120,0,0,-1,62
6,55,49,1,6,2,-1,8,0,0,-1,59
6,55,49,2,6,2,-1,32,0,0,-1,61
6,55,49,3,6,2,-1,128,0,0,-1,62
6,55,50,1,6,2,-1,7,0,0,-1,59
6,55,50,2,6,2,-1,31,0,0,-1,61
6,55,50,3,6,2,-1,124,0,0,-1,62
6,55,51,1,6,1,-1,6,0,0,-1,59
6,55,51,2,6,1,-1,31,0,0,-1,61
6,55,51,3,6,1,-1,124,0,0,-1,62
6,55,52,1,6,2,-1,8,0,0,-1,59
6,55,52,2,6,2,-1,32,0,0,-1,61
6,55,52,3,6,2,-1,128,0,0,-1,62
6,55,53,1,6,1,-1,8,0,0,-1,59
6,55,53,2,6,1,-1,32,0,0,-1,61
6,55,53,3,6,1,-1,128,0,0,-1,62
6,55,54,1,6,1,-1,8,0,0,-1,59
6,55,54,2,6,1,-1,32,0,0,-1,61
6,55,54,3,6,1,-1,64,0,0,-1,62
6,55,56,1,6,4,-1,8,0,0,-1,59
6,55,56,2,6,4,-1,31,0,0,-1,61
6,55,56,3,6,4,-1,124,0,0,-1,62
6,55,57,1,6,3,-1,8,0,0,-1,59
6,55,57,2,6,3,-1,32,0,0,-1,61
6,55,57,3,6,3,-1,128,0,0,-1,62
6,55,58,1,6,3,-1,8,0,0,-1,59
6,55,58,2,6,3,-1,32,0,0,-1,61
6,55,58,3,6,3,-1,128,0,0,-1,62
6,55,59,1,6,2,-1,6,0,2,-1,63
6,55,59,2,6,2,-1,30,0,0,-1,61
6,55,59,3,6,2,-1,128,0,0,-1,62
6,55,60,1,6,3,-1,8,0,0,-1,59
6,55,60,2,6,3,-1,32,0,0,-1,61
6,55,60,3,6,3,-1,110,0,0,-1,62
6,55,61,1,6,2,-1,8,0,0,-1,59
6,55,61,2,6,2,-1,16,0,16,-1,31
6,55,61,3,6,2,-1,128,0,0,-1,62
6,55,62,1,6,2,-1,8,0,0,-1,59
6,55,62,2,6,2,-1,32,0,0,-1,61
6,55,62,3,6,2,-1,0,64,64,0,55
6,55,63,1,6,1,-1,4,0,0,-1,59
6,55,63,2,6,1,-1,16,0,0,-1,61
6,55,63,3,6,1,-1,64,0,0,-1,62
6,56,0,1,6,3,-1,5,0,0,-1,25
6,56,0,2,6,3,-1,22,0,0,-1,42
6,56,0,3,6,3,-1,95,0,0,-1,21
6,56,1,1,6,4,-1,8,0,0,-1,25
6,56,1,2,6,4,-1,30,0,0,-1,42
6,56,1,3,6,4,-1,122,0,0,-1,21
6,56,2,1,6,4,-1,8,0,0,-1,25
6,56,2,2,6,4,-1,27,0,0,-1,42
6,56,2,3,6,4,-1,128,0,0,-1,21
6,56,3,1,6,5,-1,8,0,0,-1,25
6,56,3,2,6,5,-1,32,0,0,-1,42
6,56,3,3,6,5,-1,128,0,0,-1,21
6,56,4,1,6,4,-1,8,0,0,-1,25
6,56,4,2,6,4,-1,31,0,0,-1,42
6,56,4,3,6,4,-1,124,0,0,-1,21
6,56,5,1,6,5,-1,8,0,0,-1,25
6,56,5,2,6,5,-1,30,0,0,-1,42
6,56,5,3,6,5,-1,121,0,0,-1,21
6,56,6,1,6,5,-1,8,0,0,-1,25
6,56,6,2,6,5,-1,31,0,0,-1,42
6,56,6,3,6,5,-1,128,0,0,-1,21
6,56,7,1,6,6,-1,8,0,0,-1,25
6,56,7,2,6,6,-1,32,0,0,-1,42
6,56,7,3,6,6,-1,112,0,0,-1,21
6,56,8,1,6,2,-1,8,0,0,-1,25
6,56,8,2,6,2,-1,32,0,0,-1,42
6,56,8,3,6,2,-1,128,0,0,-1,21
6,56,9,1,6,3,-1,7,0,0,-1,25
6,56,9,2,6,3,-1,32,0,0,-1,42
6,56,9,3,6,3,-1,122,0,0,-1,21
6,56,10,1,6,3,-1,8,0,0,-1,25
6,56,10,2,6,3,-1,32,0,0,-1,42
6,56,10,3,6,3,-1,128,0,0,-1,21
6,56,11,1,6,4,-1,7,0,0,-1,25
6,56,11,2,6,4,-1,32,0,0,-1,42
6,56,11,3,6,4,-1,128,0,0,-1,21
6,56,12,1,6,3,-1,8,0,0,-1,25
6,56,12,2,6,3,-1,31,0,0,-1,42
6,56,12,3,6,3,-1,128,0,0,-1,21
6,56,13,1,6,4,-1,8,0,0,-1,25
6,56,13,2,6,4,-1,32,0,0,-1,42
6,56,13,3,6,4,-1,128,0,0,-1,21
6,56,14,1,6,4,-1,8,0,0,-1,25
6,56,14,2,6,4,-1,30,0,0,-1,42
6,56,14,3,6,4,-1,128,0,0,-1,21
6,56,15,1,6,5,-1,8,0,0,-1,25
6,56,15,2,6,5,-1,32,0,0,-1,42
6,56,15,3,6,5,-1,128,0,0,-1,21
6,56,16,1,6,2,-1,8,0,0,-1,25
6,56,16,2,6,2,-1,30,0,0,-1,42
6,56,16,3,6,2,-1,122,0,0,-1,21
6,56,17,1,6,3,-1,8,0,0,-1,25
6,56,17,2,6,3,-1,29,0,0,-1,42
6,56,17,3,6,3,-1,128,0,0,-1,21
6,56,18,1,6,3,-1,8,0,0,-1,25
6,56,18,2,6,3,-1,31,0,0,-1,42
6,56,18,3,6,3,-1,124,0,0,-1,21
6,56,19,1,6,4,-1,8,0,0,-1,25
6,56,19,2,6,4,-1,32,0,0,-1,42
6,56,19,3,6,4,-1,128,0,0,-1,21
6,56,20,1,6,3,-1,7,0,0,-1,25
6,56,20,2,6,3,-1,30,0,0,-1,42
6,56,20,3,6,3,-1,126,0,0,-1,21
6,56,21,1,6,4,-1,8,0,0,-1,25
6,56,21,2,6,4,-1,27,0,0,-1,42
6,56,21,3,6,4,-1,119,0,3,-1,23
6,56,22,1,6,4,-1,8,0,0,-1,25
6,56,22,2,6,4,-1,31,0,0,-1,42
6,56,22,3,6,4,-1,127,0,0,-1,21
6,56,23,1,6,5,-1,8,0,0,-1,25
6,56,23,2,6,5,-1,30,0,0,-1,42
6,56,23,3,6,5,-1,121,0,0,-1,21
6,56,24,1,6,1,-1,6,0,0,-1,25
6,56,24,2,6,1,-1,28,0,0,-1,42
6,56,24,3,6,1,-1,126,0,0,-1,21
6,56,25,1,6,2,-1,6,0,1,-1,27
6,56,25,2,6,2,-1,27,0,0,-1,42
6,56,25,3,6,2,-1,127,0,0,-1,21
6,56,26,1,6,2,-1,8,0,0,-1,25
6,56,26,2,6,2,-1,30,0,0,-1,42
6,56,26,3,6,2,-1,125,0,0,-1,21
6,56,27,1,6,3,-1,7,0,0,-1,25
6,56,27,2,6,3,-1,32,0,0,-1,42
6,56,27,3,6,3,-1,122,0,0,-1,21
6,56,28,1,6,2,-1,8,0,0,-1,25
6,56,28,2,6,2,-1,30,0,0,-1,42
6,56,28,3,6,2,-1,126,0,0,-1,21
6,56,29,1,6,3,-1,8,0,0,-1,25
6,56,29,2,6,3,-1,29,0,0,-1,42
6,56,29,3,6,3,-1,128,0,0,-1,21
6,56,30,1,6,3,-1,8,0,0,-1,25
6,56,30,2,6,3,-1,32,0,0,-1,42
6,56,30,3,6,3,-1,126,0,0,-1,21
6,56,31,1,6,4,-1,8,0,0,-1,25
6,56,31,2,6,4,-1,30,0,0,-1,42
6,56,31,3,6,4,-1,122,0,0,-1,21
6,56,32,1,6,2,-1,8,0,0,-1,25
6,56,32,2,6,2,-1,32,0,0,-1,42
6,56,32,3,6,2,-1,128,0,0,-1,21
6,56,33,1,6,3,-1,8,0,0,-1,25
6,56,33,2,6,3,-1,32,0,0,-1,42
6,56,33,3,6,3,-1,126,0,0,-1,21
6,56,34,1,6,3,-1,8,0,0,-1,25
6,56,34,2,6,3,-1,26,0,0,-1,42
6,56,34,3,6,3,-1,128,0,0,-1,21
6,56,35,1,6,4,-1,8,0,0,-1,25
6,56,35,2,6,4,-1,30,0,0,-1,42
6,56,35,3,6,4,-1,128,0,0,-1,21
6,56,36,1,6,3,-1,8,0,0,-1,25
6,56,36,2,6,3,-1,32,0,0,-1,42
6,56,36,3,6,3,-1,116,0,0,-1,21
6,56,37,1,6,4,-1,8,0,0,-1,25
6,56,37,2,6,4,-1,31,0,0,-1,42
6,56,37,3,6,4,-1,127,0,0,-1,21
6,56,38,1,6,4,-1,8,0,0,-1,25
6,56,38,2,6,4,-1,31,0,0,-1,42
6,56,38,3,6,4,-1,128,0,0,-1,21
6,56,39,1,6,5,-1,8,0,0,-1,25
6,56,39,2,6,5,-1,31,0,0,-1,42
6,56,39,3,6,5,-1,128,0,0,-1,21
6,56,40,1,6,1,-1,8,0,0,-1,25
6,56,40,2,6,1,-1,32,0,0,-1,42
6,56,40,3,6,1,-1,128,0,0,-1,21
6,56,41,1,6,2,-1,8,0,0,-1,25
6,56,41,2,6,2,-1,30,0,0,-1,42
6,56,41,3,6,2,-1,125,0,0,-1,21
6,56,42,1,6,2,-1,8,0,0,-1,25
6,56,42,2,6,2,-1,19,0,2,-1,46
6,56,42,3,6,2,-1,128,0,0,-1,21
6,56,43,1,6,3,-1,8,0,0,-1,25
6,56,43,2,6,3,-1,32,0,0,-1,42
6,56,43,3,6,3,-1,128,0,0,-1,21
6,56,44,1,6,2,-1,8,0,0,-1,25
6,56,44,2,6,2,-1,32,0,0,-1,42
6,56,44,3,6,2,-1,128,0,0,-1,21
6,56,45,1,6,3,-1,8,0,0,-1,25
6,56,45,2,6,3,-1,31,0,0,-1,42
6,56,45,3,6,3,-1,124,0,0,-1,21
6,56,46,1,6,3,-1,8,0,0,-1,25
6,56,46,2,6,3,-1,26,0,0,-1,42
6,56,46,3,6,3,-1,128,0,0,-1,21
6,56,47,1,6,4,-1,8,0,0,-1,25
6,56,47,2,6,4,-1,27,0,0,-1,42
6,56,47,3,6,4,-1,128,0,0,-1,21
6,56,48,1,6,1,-1,8,0,0,-1,25
6,56,48,2,6,1,-1,32,0,0,-1,42
6,56,48,3,6,1,-1,128,0,0,-1,21
6,56,49,1,6,2,-1,8,0,0,-1,25
6,56,49,2,6,2,-1,30,0,0,-1,42
6,56,49,3,6,2,-1,126,0,0,-1,21
6,56,50,1,6,2,-1,8,0,0,-1,25
6,56,50,2,6,2,-1,32,0,0,-1,42
6,56,50,3,6,2,-1,128,0,0,-1,21
6,56,51,1,6,3,-1,8,0,0,-1,25
6,56,51,2,6,3,-1,31,0,0,-1,42
6,56,51,3,6,3,-1,128,0,0,-1,21
6,56,52,1,6,2,-1,8,0,0,-1,25
6,56,52,2,6,2,-1,32,0,0,-1,42
6,56,52,3,6,2,-1,128,0,0,-1,21
6,56,53,1,6,3,-1,7,0,0,-1,25
6,56,53,2,6,3,-1,30,0,0,-1,42
6,56,53,3,6,3,-1,126,0,0,-1,21
6,56,54,1,6,3,-1,8,0,0,-1,25
6,56,54,2,6,3,-1,32,0,0,-1,42
6,56,54,3,6,3,-1,116,0,0,-1,21
6,56,55,1,6,4,-1,8,0,0,-1,25
6,56,55,2,6,4,-1,31,0,0,-1,42
6,56,55,3,6,4,-1,124,0,0,-1,21
6,56,57,1,6,1,-1,6,0,0,-1,25
6,56,57,2,6,1,-1,28,0,0,-1,42
6,56,57,3,6,1,-1,126,0,0,-1,21
6,56,58,1,6,1,-1,8,0,0,-1,25
6,56,58,2,6,1,-1,32,0,0,-1,42
6,56,58,3,6,1,-1,128,0,0,-1,21
6,56,59,1,6,2,-1,8,0,0,-1,25
6,56,59,2,6,2,-1,32,0,0,-1,42
6,56,59,3,6,2,-1,128,0,0,-1,21
6,56,60,1,6,1,-1,8,0,0,-1,25
6,56,60,2,6,1,-1,32,0,0,-1,42
6,56,60,3,6,1,-1,128,0,0,-1,21
6,56,61,1,6,2,-1,8,0,0,-1,25
6,56,61,2,6,2,-1,30,0,0,-1,42
6,56,61,3,6,2,-1,122,0,0,-1,21
6,56,62,1,6,2,-1,8,0,0,-1,25
6,56,62,2,6,2,-1,32,0,0,-1,42
6,56,62,3,6,2,-1,128,0,0,-1,21
6,56,63,1,6,3,-1,5,0,0,-1,25
6,56,63,2,6,3,-1,22,0,0,-1,42
6,56,63,3,6,3,-1,95,0,0,-1,21
6,57,0,1,6,4,-1,5,0,0,-1,58
6,57,0,2,6,4,-1,22,0,0,-1,29
6,57,0,3,6,4,-1,99,0,0,-1,46
6,57,1,1,6,3,-1,8,0,0,-1,58
6,57,1,2,6,3,-1,32,0,0,-1,29
6,57,1,3,6,3,-1,128,0,0,-1,46
6,57,2,1,6,5,-1,8,0,0,-1,58
6,57,2,2,6,5,-1,31,0,0,-1,29
6,57,2,3,6,5,-1,121,0,0,-1,46
6,57,3,1,6,4,-1,8,0,0,-1,58
6,57,3,2,6,4,-1,32,0,0,-1,29
6,57,3,3,6,4,-1,128,0,0,-1,46
6,57,4,1,6,5,-1,8,0,0,-1,58
6,57,4,2,6,5,-1,32,0,0,-1,29
6,57,4,3,6,5,-1,128,0,0,-1,46
6,57,5,1,6,4,-1,8,0,0,-1,58
6,57,5,2,6,4,-1,29,0,0,-1,29
6,57,5,3,6,4,-1,128,0,0,-1,46
6,57,6,1,6,6,-1,8,0,0,-1,58
6,57,6,2,6,6,-1,32,0,0,-1,29
6,57,6,3,6,6,-1,128,0,0,-1,46
6,57,7,1,6,5,-1,8,0,0,-1,58
6,57,7,2,6,5,-1,32,0,0,-1,29
6,57,7,3,6,5,-1,128,0,0,-1,46
6,57,8,1,6,3,-1,8,0,0,-1,58
6,57,8,2,6,3,-1,32,0,0,-1,29
6,57,8,3,6,3,-1,120,0,0,-1,46
6,57,9,1,6,2,-1,8,0,0,-1,58
6,57,9,2,6,2,-1,32,0,0,-1,29
6,57,9,3,6,2,-1,124,0,0,-1,46
6,57,10,1,6,4,-1,7,0,0,-1,58
6,57,10,2,6,4,-1,31,0,0,-1,29
6,57,10,3,6,4,-1,120,0,0,-1,46
6,57,11,1,6,3,-1,8,0,0,-1,58
6,57,11,2,6,3,-1,31,0,0,-1,29
6,57,11,3,6,3,-1,125,0,0,-1,46
6,57,12,1,6,4,-1,8,0,0,-1,58
6,57,12,2,6,4,-1,32,0,0,-1,29
6,57,12,3,6,4,-1,126,0,0,-1,46
6,57,13,1,6,3,-1,8,0,0,-1,58
6,57,13,2,6,3,-1,32,0,0,-1,29
6,57,13,3,6,3,-1,128,0,0,-1,46
6,57,14,1,6,5,-1,8,0,0,-1,58
6,57,14,2,6,5,-1,31,0,0,-1,29
6,57,14,3,6,5,-1,128,0,0,-1,46
6,57,15,1,6,4,-1,8,0,0,-1,58
6,57,15,2,6,4,-1,32,0,0,-1,29
6,57,15,3,6,4,-1,126,0,0,-1,46
6,57,16,1,6,3,-1,8,0,0,-1,58
6,57,16,2,6,3,-1,31,0,0,-1,29
6,57,16,3,6,3,-1,128,0,0,-1,46
6,57,17,1,6,2,-1,8,0,0,-1,58
6,57,17,2,6,2,-1,32,0,0,-1,29
6,57,17,3,6,2,-1,128,0,0,-1,46
6,57,18,1,6,4,-1,8,0,0,-1,58
6,57,18,2,6,4,-1,32,0,0,-1,29
6,57,18,3,6,4,-1,124,0,0,-1,46
6,57,19,1,6,3,-1,8,0,0,-1,58
6,57,19,2,6,3,-1,30,0,0,-1,29
6,57,19,3,6,3,-1,128,0,0,-1,46
6,57,20,1,6,4,-1,8,0,0,-1,58
6,57,20,2,6,4,-1,32,0,0,-1,29
6,57,20,3,6,4,-1,128,0,0,-1,46
6,57,21,1,6,3,-1,8,0,0,-1,58
6,57,21,2,6,3,-1,15,0,0,-1,29
6,57,21,3,6,3,-1,128,0,0,-1,46
6,57,22,1,6,5,-1,8,0,0,-1,58
6,57,22,2,6,5,-1,31,0,0,-1,29
6,57,22,3,6,5,-1,128,0,0,-1,46
6,57,23,1,6,4,-1,8,0,0,-1,58
6,57,23,2,6,4,-1,32,0,0,-1,29
6,57,23,3,6,4,-1,128,0,0,-1,46
6,57,24,1,6,2,-1,8,0,0,-1,58
6,57,24,2,6,2,-1,30,0,0,-1,29
6,57,24,3,6,2,-1,128,0,0,-1,46
6,57,25,1,6,1,-1,8,0,0,-1,58
6,57,25,2,6,1,-1,32,0,0,-1,29
6,57,25,3,6,1,-1,128,0,0,-1,46
6,57,26,1,6,3,-1,7,0,0,-1,58
6,57,26,2,6,3,-1,32,0,0,-1,29
6,57,26,3,6,3,-1,128,0,0,-1,46
6,57,27,1,6,2,-1,8,0,0,-1,58
6,57,27,2,6,2,-1,32,0,0,-1,29
6,57,27,3,6,2,-1,123,0,0,-1,46
6,57,28,1,6,3,-1,8,0,0,-1,58
6,57,28,2,6,3,-1,31,0,0,-1,29
6,57,28,3,6,3,-1,128,0,0,-1,46
6,57,29,1,6,2,-1,8,0,0,-1,58
6,57,29,2,6,2,-1,24,0,8,-1,31
6,57,29,3,6,2,-1,128,0,0,-1,46
6,57,30,1,6,4,-1,8,0,0,-1,58
6,57,30,2,6,4,-1,32,0,0,-1,29
6,57,30,3,6,4,-1,128,0,0,-1,46
6,57,31,1,6,3,-1,8,0,0,-1,58
6,57,31,2,6,3,-1,27,0,0,-1,29
6,57,31,3,6,3,-1,128,0,0,-1,46
6,57,32,1,6,3,-1,8,0,0,-1,58
6,57,32,2,6,3,-1,32,0,0,-1,29
6,57,32,3,6,3,-1,127,0,0,-1,46
6,57,33,1,6,2,-1,8,0,0,-1,58
6,57,33,2,6,2,-1,32,0,0,-1,29
6,57,33,3,6,2,-1,128,0,0,-1,46
6,57,34,1,6,4,-1,8,0,0,-1,58
6,57,34,2,6,4,-1,28,0,0,-1,29
6,57,34,3,6,4,-1,128,0,0,-1,46
6,57,35,1,6,3,-1,8,0,0,-1,58
6,57,35,2,6,3,-1,32,0,0,-1,29
6,57,35,3,6,3,-1,126,0,0,-1,46
6,57,36,1,6,4,-1,8,0,0,-1,58
6,57,36,2,6,4,-1,31,0,0,-1,29
6,57,36,3,6,4,-1,123,0,0,-1,46
6,57,37,1,6,3,-1,8,0,0,-1,58
6,57,37,2,6,3,-1,32,0,0,-1,29
6,57,37,3,6,3,-1,128,0,0,-1,46
6,57,38,1,6,5,-1,8,0,0,-1,58
6,57,38,2,6,5,-1,32,0,0,-1,29
6,57,38,3,6,5,-1,121,0,0,-1,46
6,57,39,1,6,4,-1,8,0,0,-1,58
6,57,39,2,6,4,-1,32,0,0,-1,29
6,57,39,3,6,4,-1,128,0,0,-1,46
6,57,40,1,6,2,-1,7,0,0,-1,58
6,57,40,2,6,2,-1,32,0,0,-1,29
6,57,40,3,6,2,-1,128,0,0,-1,46
6,57,41,1,6,1,-1,8,0,0,-1,58
6,57,41,2,6,1,-1,32,0,0,-1,29
6,57,41,3,6,1,-1,128,0,0,-1,46
6,57,42,1,6,3,-1,7,0,0,-1,58
6,57,42,2,6,3,-1,26,0,0,-1,29
6,57,42,3,6,3,-1,128,0,0,-1,46
6,57,43,1,6,2,-1,8,0,0,-1,58
6,57,43,2,6,2,-1,31,0,0,-1,29
6,57,43,3,6,2,-1,126,0,0,-1,46
6,57,44,1,6,3,-1,8,0,0,-1,58
6,57,44,2,6,3,-1,31,0,0,-1,29
6,57,44,3,6,3,-1,126,0,0,-1,46
6,57,45,1,6,2,-1,8,0,0,-1,58
6,57,45,2,6,2,-1,32,0,0,-1,29
6,57,45,3,6,2,-1,124,0,0,-1,46
6,57,46,1,6,4,-1,8,0,0,-1,58
6,57,46,2,6,4,-1,31,0,0,-1,29
6,57,46,3,6,4,-1,114,0,8,-1,40
6,57,47,1,6,3,-1,8,0,0,-1,58
6,57,47,2,6,3,-1,32,0,0,-1,29
6,57,47,3,6,3,-1,110,0,0,-1,46
6,57,48,1,6,2,-1,8,0,0,-1,58
6,57,48,2,6,2,-1,30,0,0,-1,29
6,57,48,3,6,2,-1,124,0,0,-1,46
6,57,49,1,6,1,-1,8,0,0,-1,58
6,57,49,2,6,1,-1,32,0,0,-1,29
6,57,49,3,6,1,-1,128,0,0,-1,46
6,57,50,1,6,3,-1,8,0,0,-1,58
6,57,50,2,6,3,-1,28,0,0,-1,29
6,57,50,3,6,3,-1,125,0,0,-1,46
6,57,51,1,6,2,-1,8,0,0,-1,58
6,57,51,2,6,2,-1,30,0,0,-1,29
6,57,51,3,6,2,-1,128,0,0,-1,46
6,57,52,1,6,3,-1,7,0,0,-1,58
6,57,52,2,6,3,-1,29,0,0,-1,29
6,57,52,3,6,3,-1,126,0,0,-1,46
6,57,53,1,6,2,-1,8,0,0,-1,58
6,57,53,2,6,2,-1,32,0,0,-1,29
6,57,53,3,6,2,-1,128,0,0,-1,46
6,57,54,1,6,4,-1,8,0,0,-1,58
6,57,54,2,6,4,-1,32,0,0,-1,29
6,57,54,3,6,4,-1,117,0,0,-1,46
6,57,55,1,6,3,-1,8,0,0,-1,58
6,57,55,2,6,3,-1,32,0,0,-1,29
6,57,55,3,6,3,-1,128,0,0,-1,46
6,57,56,1,6,1,-1,6,0,0,-1,58
6,57,56,2,6,1,-1,28,0,0,-1,29
6,57,56,3,6,1,-1,126,0,0,-1,46
6,57,58,1,6,2,-1,6,0,1,-1,62
6,57,58,2,6,2,-1,29,0,0,-1,29
6,57,58,3,6,2,-1,128,0,0,-1,46
6,57,59,1,6,1,-1,6,0,0,-1,58
6,57,59,2,6,1,-1,31,0,0,-1,29
6,57,59,3,6,1,-1,124,0,0,-1,46
6,57,60,1,6,2,-1,8,0,0,-1,58
6,57,60,2,6,2,-1,30,0,0,-1,29
6,57,60,3,6,2,-1,128,0,0,-1,46
6,57,61,1,6,1,-1,8,0,0,-1,58
6,57,61,2,6,1,-1,32,0,0,-1,29
6,57,61,3,6,1,-1,128,0,0,-1,46
6,57,62,1,6,3,-1,8,0,0,-1,58
6,57,62,2,6,3,-1,29,0,0,-1,29
6,57,62,3,6,3,-1,119,0,0,-1,46
6,57,63,1,6,2,-1,5,0,0,-1,58
6,57,63,2,6,2,-1,20,0,0,-1,29
6,57,63,3,6,2,-1,80,0,0,-1,46
6,58,0,1,6,4,-1,5,0,0,-1,29
6,58,0,2,6,4,-1,21,0,0,-1,46
6,58,0,3,6,4,-1,93,0,0,-1,23
6,58,1,1,6,5,-1,8,0,0,-1,29
6,58,1,2,6,5,-1,29,0,0,-1,46
6,58,1,3,6,5,-1,126,0,0,-1,23
6,58,2,1,6,3,-1,8,0,0,-1,29
6,58,2,2,6,3,-1,30,0,0,-1,46
6,58,2,3,6,3,-1,128,0,0,-1,23
6,58,3,1,6,4,-1,8,0,0,-1,29
6,58,3,2,6,4,-1,29,0,0,-1,46
6,58,3,3,6,4,-1,128,0,0,-1,23
6,58,4,1,6,5,-1,8,0,0,-1,29
6,58,4,2,6,5,-1,29,0,0,-1,46
6,58,4,3,6,5,-1,125,0,0,-1,23
6,58,5,1,6,6,-1,8,0,0,-1,29
6,58,5,2,6,6,-1,24,0,0,-1,46
6,58,5,3,6,6,-1,128,0,0,-1,23
6,58,6,1,6,4,-1,7,0,0,-1,29
6,58,6,2,6,4,-1,31,0,0,-1,46
6,58,6,3,6,4,-1,120,0,0,-1,23
6,58,7,1,6,5,-1,8,0,0,-1,29
6,58,7,2,6,5,-1,30,0,0,-1,46
6,58,7,3,6,5,-1,121,0,0,-1,23
6,58,8,1,6,3,-1,8,0,0,-1,29
6,58,8,2,6,3,-1,31,0,0,-1,46
6,58,8,3,6,3,-1,128,0,0,-1,23
6,58,9,1,6,4,-1,8,0,0,-1,29
6,58,9,2,6,4,-1,31,0,0,-1,46
6,58,9,3,6,4,-1,124,0,0,-1,23
6,58,10,1,6,2,-1,8,0,0,-1,29
6,58,10,2,6,2,-1,30,0,0,-1,46
6,58,10,3,6,2,-1,128,0,0,-1,23
6,58,11,1,6,3,-1,8,0,0,-1,29
6,58,11,2,6,3,-1,31,0,0,-1,46
6,58,11,3,6,3,-1,128,0,0,-1,23
6,58,12,1,6,4,-1,8,0,0,-1,29
6,58,12,2,6,4,-1,32,0,0,-1,46
6,58,12,3,6,4,-1,128,0,0,-1,23
6,58,13,1,6,5,-1,8,0,0,-1,29
6,58,13,2,6,5,-1,32,0,0,-1,46
