n,projection,block,stride,ensemble,test_kind,test_seed,model,depth,radius,detector,region,samples,errors,seen,supported,supported_errors,baseline_errors,fixed,broken
840,derivative,1,1,2,random,308,history,4,1,r3-7,ambiguous,59295,0,59295,59295,0,9487,9487,0
840,derivative,1,1,2,random,308,history,4,1,r3-7,departure,202504,759,202504,202504,759,41893,41872,738
840,derivative,1,1,2,random,308,history,4,1,r3-7,all,425040,759,425040,425040,759,74812,74791,738
840,derivative,1,1,2,random,308,history,4,1,r7-14,background,98659,0,98659,98659,0,13973,13973,0
840,derivative,1,1,2,random,308,history,4,1,r7-14,ambiguous,64582,0,64582,64582,0,9459,9459,0
840,derivative,1,1,2,random,308,history,4,1,r7-14,departure,261799,759,261799,261799,759,51380,51359,738
840,derivative,1,1,2,random,308,history,4,1,r7-14,all,425040,759,425040,425040,759,74812,74791,738
840,derivative,1,1,2,ether,0,history,4,1,r3-7,background,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,4,1,r3-7,ambiguous,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,4,1,r3-7,departure,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,4,1,r3-7,all,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,4,1,r7-14,background,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,4,1,r7-14,ambiguous,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,4,1,r7-14,departure,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,4,1,r7-14,all,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,perturbed,401,history,4,1,r3-7,background,360388,0,360388,360388,0,51653,51653,0
840,derivative,1,1,2,perturbed,401,history,4,1,r3-7,ambiguous,20914,0,20914,20914,0,3215,3215,0
840,derivative,1,1,2,perturbed,401,history,4,1,r3-7,departure,43738,114,43738,43738,114,8837,8837,114
840,derivative,1,1,2,perturbed,401,history,4,1,r3-7,all,425040,114,425040,425040,114,63705,63705,114
840,derivative,1,1,2,perturbed,401,history,4,1,r7-14,background,325109,0,325109,325109,0,46376,46376,0
840,derivative,1,1,2,perturbed,401,history,4,1,r7-14,ambiguous,35279,0,35279,35279,0,5277,5277,0
840,derivative,1,1,2,perturbed,401,history,4,1,r7-14,departure,64652,114,64652,64652,114,12052,12052,114
840,derivative,1,1,2,perturbed,401,history,4,1,r7-14,all,425040,114,425040,425040,114,63705,63705,114
840,derivative,1,1,2,perturbed,402,history,4,1,r3-7,background,328677,0,328677,328677,0,47084,47084,0
840,derivative,1,1,2,perturbed,402,history,4,1,r3-7,ambiguous,29980,0,29980,29980,0,4674,4674,0
840,derivative,1,1,2,perturbed,402,history,4,1,r3-7,departure,66383,178,66383,66383,178,13320,13314,172
840,derivative,1,1,2,perturbed,402,history,4,1,r3-7,all,425040,178,425040,425040,178,65078,65072,172
840,derivative,1,1,2,perturbed,402,history,4,1,r7-14,background,282426,0,282426,282426,0,40267,40267,0
840,derivative,1,1,2,perturbed,402,history,4,1,r7-14,ambiguous,46251,0,46251,46251,0,6817,6817,0
840,derivative,1,1,2,perturbed,402,history,4,1,r7-14,departure,96363,178,96363,96363,178,17994,17988,172
840,derivative,1,1,2,perturbed,402,history,4,1,r7-14,all,425040,178,425040,425040,178,65078,65072,172
840,derivative,1,1,2,random,301,history,5,1,r3-7,background,132553,0,132553,132553,0,19234,19234,0
840,derivative,1,1,2,random,301,history,5,1,r3-7,ambiguous,59989,0,59989,59989,0,9045,9045,0
840,derivative,1,1,2,random,301,history,5,1,r3-7,departure,232498,451,232495,232494,451,47361,47361,451
840,derivative,1,1,2,random,301,history,5,1,r3-7,all,425040,451,425037,425036,451,75640,75640,451
840,derivative,1,1,2,random,301,history,5,1,r7-14,background,72047,0,72047,72047,0,10210,10210,0
840,derivative,1,1,2,random,301,history,5,1,r7-14,ambiguous,60506,0,60506,60506,0,9024,9024,0
840,derivative,1,1,2,random,301,history,5,1,r7-14,departure,292487,451,292484,292483,451,56406,56406,451
840,derivative,1,1,2,random,301,history,5,1,r7-14,all,425040,451,425037,425036,451,75640,75640,451
840,derivative,1,1,2,random,302,history,5,1,r3-7,background,199526,0,199526,199526,0,28859,28859,0
840,derivative,1,1,2,random,302,history,5,1,r3-7,ambiguous,56575,0,56575,56575,0,8306,8306,0
840,derivative,1,1,2,random,302,history,5,1,r3-7,departure,168939,197,168939,168939,197,34434,34434,197
840,derivative,1,1,2,random,302,history,5,1,r3-7,all,425040,197,425040,425040,197,71599,71599,197
840,derivative,1,1,2,random,302,history,5,1,r7-14,background,128792,0,128792,128792,0,18352,18352,0
840,derivative,1,1,2,random,302,history,5,1,r7-14,ambiguous,70734,0,70734,70734,0,10507,10507,0
840,derivative,1,1,2,random,302,history,5,1,r7-14,departure,225514,197,225514,225514,197,42740,42740,197
840,derivative,1,1,2,random,302,history,5,1,r7-14,all,425040,197,425040,425040,197,71599,71599,197
840,derivative,1,1,2,random,303,history,5,1,r3-7,background,241478,0,241478,241478,0,34779,34779,0
840,derivative,1,1,2,random,303,history,5,1,r3-7,ambiguous,44510,0,44510,44510,0,6534,6534,0
840,derivative,1,1,2,random,303,history,5,1,r3-7,departure,139052,265,139052,139052,265,28133,28133,265
840,derivative,1,1,2,random,303,history,5,1,r3-7,all,425040,265,425040,425040,265,69446,69446,265
840,derivative,1,1,2,random,303,history,5,1,r7-14,background,187088,0,187088,187088,0,26664,26664,0
840,derivative,1,1,2,random,303,history,5,1,r7-14,ambiguous,54390,0,54390,54390,0,8115,8115,0
840,derivative,1,1,2,random,303,history,5,1,r7-14,departure,183562,265,183562,183562,265,34667,34667,265
840,derivative,1,1,2,random,303,history,5,1,r7-14,all,425040,265,425040,425040,265,69446,69446,265
840,derivative,1,1,2,random,304,history,5,1,r3-7,background,181629,0,181629,181629,0,26202,26202,0
840,derivative,1,1,2,random,304,history,5,1,r3-7,ambiguous,53981,0,53981,53981,0,8189,8189,0
840,derivative,1,1,2,random,304,history,5,1,r3-7,departure,189430,342,189428,189428,342,39040,39040,342
840,derivative,1,1,2,random,304,history,5,1,r3-7,all,425040,342,425038,425038,342,73431,73431,342
840,derivative,1,1,2,random,304,history,5,1,r7-14,background,116192,0,116192,116192,0,16533,16533,0
840,derivative,1,1,2,random,304,history,5,1,r7-14,ambiguous,65437,0,65437,65437,0,9669,9669,0
840,derivative,1,1,2,random,304,history,5,1,r7-14,departure,243411,342,243409,243409,342,47229,47229,342
840,derivative,1,1,2,random,304,history,5,1,r7-14,all,425040,342,425038,425038,342,73431,73431,342
840,derivative,1,1,2,random,305,history,5,1,r3-7,background,169282,0,169282,169282,0,24409,24409,0
840,derivative,1,1,2,random,305,history,5,1,r3-7,ambiguous,55532,0,55532,55532,0,8576,8576,0
840,derivative,1,1,2,random,305,history,5,1,r3-7,departure,200226,432,200226,200226,432,40269,40269,432
840,derivative,1,1,2,random,305,history,5,1,r3-7,all,425040,432,425040,425040,432,73254,73254,432
840,derivative,1,1,2,random,305,history,5,1,r7-14,background,105375,0,105375,105375,0,14982,14982,0
840,derivative,1,1,2,random,305,history,5,1,r7-14,ambiguous,63907,0,63907,63907,0,9427,9427,0
840,derivative,1,1,2,random,305,history,5,1,r7-14,departure,255758,432,255758,255758,432,48845,48845,432
840,derivative,1,1,2,random,305,history,5,1,r7-14,all,425040,432,425040,425040,432,73254,73254,432
840,derivative,1,1,2,random,306,history,5,1,r3-7,background,208168,0,208168,208168,0,30041,30041,0
840,derivative,1,1,2,random,306,history,5,1,r3-7,ambiguous,53838,0,53838,53838,0,8135,8135,0
840,derivative,1,1,2,random,306,history,5,1,r3-7,departure,163034,304,163034,163034,304,33054,33054,304
840,derivative,1,1,2,random,306,history,5,1,r3-7,all,425040,304,425040,425040,304,71230,71230,304
840,derivative,1,1,2,random,306,history,5,1,r7-14,background,140588,0,140588,140588,0,19986,19986,0
840,derivative,1,1,2,random,306,history,5,1,r7-14,ambiguous,67580,0,67580,67580,0,10055,10055,0
840,derivative,1,1,2,random,306,history,5,1,r7-14,departure,216872,304,216872,216872,304,41189,41189,304
840,derivative,1,1,2,random,306,history,5,1,r7-14,all,425040,304,425040,425040,304,71230,71230,304
840,derivative,1,1,2,random,307,history,5,1,r3-7,background,139625,0,139625,139625,0,20210,20210,0
840,derivative,1,1,2,random,307,history,5,1,r3-7,ambiguous,61274,0,61274,61274,0,9307,9307,0
840,derivative,1,1,2,random,307,history,5,1,r3-7,departure,224141,346,224141,224141,346,45474,45474,346
840,derivative,1,1,2,random,307,history,5,1,r3-7,all,425040,346,425040,425040,346,74991,74991,346
840,derivative,1,1,2,random,307,history,5,1,r7-14,background,75219,0,75219,75219,0,10679,10679,0
840,derivative,1,1,2,random,307,history,5,1,r7-14,ambiguous,64406,0,64406,64406,0,9531,9531,0
840,derivative,1,1,2,random,307,history,5,1,r7-14,departure,285415,346,285415,285415,346,54781,54781,346
840,derivative,1,1,2,random,307,history,5,1,r7-14,all,425040,346,425040,425040,346,74991,74991,346
840,derivative,1,1,2,random,308,history,5,1,r3-7,background,163241,0,163241,163241,0,23432,23432,0
840,derivative,1,1,2,random,308,history,5,1,r3-7,ambiguous,59295,0,59295,59295,0,9487,9487,0
840,derivative,1,1,2,random,308,history,5,1,r3-7,departure,202504,310,202504,202504,310,41893,41893,310
840,derivative,1,1,2,random,308,history,5,1,r3-7,all,425040,310,425040,425040,310,74812,74812,310
840,derivative,1,1,2,random,308,history,5,1,r7-14,background,98659,0,98659,98659,0,13973,13973,0
840,derivative,1,1,2,random,308,history,5,1,r7-14,ambiguous,64582,0,64582,64582,0,9459,9459,0
840,derivative,1,1,2,random,308,history,5,1,r7-14,departure,261799,310,261799,261799,310,51380,51380,310
840,derivative,1,1,2,random,308,history,5,1,r7-14,all,425040,310,425040,425040,310,74812,74812,310
840,derivative,1,1,2,ether,0,history,5,1,r3-7,background,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,5,1,r3-7,ambiguous,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,5,1,r3-7,departure,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,5,1,r3-7,all,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,5,1,r7-14,background,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,5,1,r7-14,ambiguous,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,5,1,r7-14,departure,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,5,1,r7-14,all,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,perturbed,401,history,5,1,r3-7,background,360388,0,360388,360388,0,51653,51653,0
840,derivative,1,1,2,perturbed,401,history,5,1,r3-7,ambiguous,20914,0,20914,20914,0,3215,3215,0
840,derivative,1,1,2,perturbed,401,history,5,1,r3-7,departure,43738,49,43738,43738,49,8837,8837,49
840,derivative,1,1,2,perturbed,401,history,5,1,r3-7,all,425040,49,425040,425040,49,63705,63705,49
840,derivative,1,1,2,perturbed,401,history,5,1,r7-14,background,325109,0,325109,325109,0,46376,46376,0
840,derivative,1,1,2,perturbed,401,history,5,1,r7-14,ambiguous,35279,0,35279,35279,0,5277,5277,0
840,derivative,1,1,2,perturbed,401,history,5,1,r7-14,departure,64652,49,64652,64652,49,12052,12052,49
840,derivative,1,1,2,perturbed,401,history,5,1,r7-14,all,425040,49,425040,425040,49,63705,63705,49
840,derivative,1,1,2,perturbed,402,history,5,1,r3-7,background,328677,0,328677,328677,0,47084,47084,0
840,derivative,1,1,2,perturbed,402,history,5,1,r3-7,ambiguous,29980,0,29980,29980,0,4674,4674,0
840,derivative,1,1,2,perturbed,402,history,5,1,r3-7,departure,66383,55,66383,66382,55,13320,13320,55
840,derivative,1,1,2,perturbed,402,history,5,1,r3-7,all,425040,55,425040,425039,55,65078,65078,55
840,derivative,1,1,2,perturbed,402,history,5,1,r7-14,background,282426,0,282426,282426,0,40267,40267,0
840,derivative,1,1,2,perturbed,402,history,5,1,r7-14,ambiguous,46251,0,46251,46251,0,6817,6817,0
840,derivative,1,1,2,perturbed,402,history,5,1,r7-14,departure,96363,55,96363,96362,55,17994,17994,55
840,derivative,1,1,2,perturbed,402,history,5,1,r7-14,all,425040,55,425040,425039,55,65078,65078,55
840,derivative,1,1,2,random,301,history,6,1,r3-7,background,132553,0,132553,132553,0,19234,19234,0
840,derivative,1,1,2,random,301,history,6,1,r3-7,ambiguous,59989,0,59989,59989,0,9045,9045,0
840,derivative,1,1,2,random,301,history,6,1,r3-7,departure,232498,221,232492,232484,221,47361,47361,221
840,derivative,1,1,2,random,301,history,6,1,r3-7,all,425040,221,425034,425026,221,75640,75640,221
840,derivative,1,1,2,random,301,history,6,1,r7-14,background,72047,0,72047,72047,0,10210,10210,0
840,derivative,1,1,2,random,301,history,6,1,r7-14,ambiguous,60506,0,60506,60506,0,9024,9024,0
840,derivative,1,1,2,random,301,history,6,1,r7-14,departure,292487,221,292481,292473,221,56406,56406,221
840,derivative,1,1,2,random,301,history,6,1,r7-14,all,425040,221,425034,425026,221,75640,75640,221
840,derivative,1,1,2,random,302,history,6,1,r3-7,background,199526,0,199526,199526,0,28859,28859,0
840,derivative,1,1,2,random,302,history,6,1,r3-7,ambiguous,56575,0,56575,56575,0,8306,8306,0
840,derivative,1,1,2,random,302,history,6,1,r3-7,departure,168939,88,168939,168937,88,34434,34433,87
840,derivative,1,1,2,random,302,history,6,1,r3-7,all,425040,88,425040,425038,88,71599,71598,87
840,derivative,1,1,2,random,302,history,6,1,r7-14,background,128792,0,128792,128792,0,18352,18352,0
840,derivative,1,1,2,random,302,history,6,1,r7-14,ambiguous,70734,0,70734,70734,0,10507,10507,0
840,derivative,1,1,2,random,302,history,6,1,r7-14,departure,225514,88,225514,225512,88,42740,42739,87
840,derivative,1,1,2,random,302,history,6,1,r7-14,all,425040,88,425040,425038,88,71599,71598,87
840,derivative,1,1,2,random,303,history,6,1,r3-7,background,241478,0,241478,241478,0,34779,34779,0
840,derivative,1,1,2,random,303,history,6,1,r3-7,ambiguous,44510,0,44510,44510,0,6534,6534,0
840,derivative,1,1,2,random,303,history,6,1,r3-7,departure,139052,130,139052,139048,130,28133,28133,130
840,derivative,1,1,2,random,303,history,6,1,r3-7,all,425040,130,425040,425036,130,69446,69446,130
840,derivative,1,1,2,random,303,history,6,1,r7-14,background,187088,0,187088,187088,0,26664,26664,0
840,derivative,1,1,2,random,303,history,6,1,r7-14,ambiguous,54390,0,54390,54390,0,8115,8115,0
840,derivative,1,1,2,random,303,history,6,1,r7-14,departure,183562,130,183562,183558,130,34667,34667,130
840,derivative,1,1,2,random,303,history,6,1,r7-14,all,425040,130,425040,425036,130,69446,69446,130
840,derivative,1,1,2,random,304,history,6,1,r3-7,background,181629,0,181629,181629,0,26202,26202,0
840,derivative,1,1,2,random,304,history,6,1,r3-7,ambiguous,53981,0,53981,53981,0,8189,8189,0
840,derivative,1,1,2,random,304,history,6,1,r3-7,departure,189430,165,189426,189423,165,39040,39039,164
840,derivative,1,1,2,random,304,history,6,1,r3-7,all,425040,165,425036,425033,165,73431,73430,164
840,derivative,1,1,2,random,304,history,6,1,r7-14,background,116192,0,116192,116192,0,16533,16533,0
840,derivative,1,1,2,random,304,history,6,1,r7-14,ambiguous,65437,0,65437,65437,0,9669,9669,0
840,derivative,1,1,2,random,304,history,6,1,r7-14,departure,243411,165,243407,243404,165,47229,47228,164
840,derivative,1,1,2,random,304,history,6,1,r7-14,all,425040,165,425036,425033,165,73431,73430,164
840,derivative,1,1,2,random,305,history,6,1,r3-7,background,169282,0,169282,169282,0,24409,24409,0
840,derivative,1,1,2,random,305,history,6,1,r3-7,ambiguous,55532,0,55532,55532,0,8576,8576,0
840,derivative,1,1,2,random,305,history,6,1,r3-7,departure,200226,209,200226,200221,209,40269,40269,209
840,derivative,1,1,2,random,305,history,6,1,r3-7,all,425040,209,425040,425035,209,73254,73254,209
840,derivative,1,1,2,random,305,history,6,1,r7-14,background,105375,0,105375,105375,0,14982,14982,0
840,derivative,1,1,2,random,305,history,6,1,r7-14,ambiguous,63907,0,63907,63907,0,9427,9427,0
840,derivative,1,1,2,random,305,history,6,1,r7-14,departure,255758,209,255758,255753,209,48845,48845,209
840,derivative,1,1,2,random,305,history,6,1,r7-14,all,425040,209,425040,425035,209,73254,73254,209
840,derivative,1,1,2,random,306,history,6,1,r3-7,background,208168,0,208168,208168,0,30041,30041,0
840,derivative,1,1,2,random,306,history,6,1,r3-7,ambiguous,53838,0,53838,53838,0,8135,8135,0
840,derivative,1,1,2,random,306,history,6,1,r3-7,departure,163034,143,163034,163034,143,33054,33054,143
840,derivative,1,1,2,random,306,history,6,1,r3-7,all,425040,143,425040,425040,143,71230,71230,143
840,derivative,1,1,2,random,306,history,6,1,r7-14,background,140588,0,140588,140588,0,19986,19986,0
840,derivative,1,1,2,random,306,history,6,1,r7-14,ambiguous,67580,0,67580,67580,0,10055,10055,0
840,derivative,1,1,2,random,306,history,6,1,r7-14,departure,216872,143,216872,216872,143,41189,41189,143
840,derivative,1,1,2,random,306,history,6,1,r7-14,all,425040,143,425040,425040,143,71230,71230,143
840,derivative,1,1,2,random,307,history,6,1,r3-7,background,139625,0,139625,139625,0,20210,20210,0
840,derivative,1,1,2,random,307,history,6,1,r3-7,ambiguous,61274,0,61274,61274,0,9307,9307,0
840,derivative,1,1,2,random,307,history,6,1,r3-7,departure,224141,158,224141,224139,158,45474,45474,158
840,derivative,1,1,2,random,307,history,6,1,r3-7,all,425040,158,425040,425038,158,74991,74991,158
840,derivative,1,1,2,random,307,history,6,1,r7-14,background,75219,0,75219,75219,0,10679,10679,0
840,derivative,1,1,2,random,307,history,6,1,r7-14,ambiguous,64406,0,64406,64406,0,9531,9531,0
840,derivative,1,1,2,random,307,history,6,1,r7-14,departure,285415,158,285415,285413,158,54781,54781,158
840,derivative,1,1,2,random,307,history,6,1,r7-14,all,425040,158,425040,425038,158,74991,74991,158
840,derivative,1,1,2,random,308,history,6,1,r3-7,background,163241,0,163241,163241,0,23432,23432,0
840,derivative,1,1,2,random,308,history,6,1,r3-7,ambiguous,59295,0,59295,59295,0,9487,9487,0
840,derivative,1,1,2,random,308,history,6,1,r3-7,departure,202504,148,202504,202502,148,41893,41892,147
840,derivative,1,1,2,random,308,history,6,1,r3-7,all,425040,148,425040,425038,148,74812,74811,147
840,derivative,1,1,2,random,308,history,6,1,r7-14,background,98659,0,98659,98659,0,13973,13973,0
840,derivative,1,1,2,random,308,history,6,1,r7-14,ambiguous,64582,0,64582,64582,0,9459,9459,0
840,derivative,1,1,2,random,308,history,6,1,r7-14,departure,261799,148,261799,261797,148,51380,51379,147
840,derivative,1,1,2,random,308,history,6,1,r7-14,all,425040,148,425040,425038,148,74812,74811,147
840,derivative,1,1,2,ether,0,history,6,1,r3-7,background,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,6,1,r3-7,ambiguous,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,6,1,r3-7,departure,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,6,1,r3-7,all,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,6,1,r7-14,background,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,ether,0,history,6,1,r7-14,ambiguous,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,6,1,r7-14,departure,0,0,0,0,0,0,0,0
840,derivative,1,1,2,ether,0,history,6,1,r7-14,all,425040,0,425040,425040,0,60720,60720,0
840,derivative,1,1,2,perturbed,401,history,6,1,r3-7,background,360388,0,360388,360388,0,51653,51653,0
840,derivative,1,1,2,perturbed,401,history,6,1,r3-7,ambiguous,20914,0,20914,20914,0,3215,3215,0
840,derivative,1,1,2,perturbed,401,history,6,1,r3-7,departure,43738,17,43738,43737,17,8837,8837,17
